TIPO_REG,PAIS,P_DEPTO,P_MUNIC,UC_UO,ENCUESTA,COD_VEREDA,P_S7PNUMPEZ,P_S7P96,P_S7P97,P_S7P98,P_S7P99,P_S7P100
7,170,68,68296,1990000,83038147,68296012,18.0,41190300.0,1,300.0,500.0,150.0
7,170,68,68296,2020000,83038139,68296012,18.0,41190300.0,4,4000.0,500.0,8000.0
7,170,68,68296,2030000,83038138,68296012,18.0,41190300.0,1,150.0,750.0,112.5
7,170,68,68296,2120000,83038166,68296012,18.0,41190300.0,1,100.0,1000.0,100.0
7,170,68,68296,2400000,83038124,68296011,18.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68298,30000,82069212,68298014,18.0,41180201.0,1,20.0,100.0,2.0
7,170,68,68298,60000,83047798,68298008,18.0,41190300.0,1,100.0,250.0,25.0
7,170,68,68298,90000,83047631,68298020,18.0,41190400.0,1,50.0,250.0,12.5
7,170,68,68298,90000,83059642,68298010,18.0,41190500.0,1,30.0,2.0,0.06
7,170,68,68298,150000,81475097,68298017,18.0,41190500.0,2,100.0,500.0,100.0
7,170,68,68298,160000,82069214,68298014,18.0,41190300.0,1,50.0,100.0,5.0
7,170,68,68298,170000,83047628,68298020,18.0,41190400.0,1,16.0,250.0,4.0
7,170,68,68298,220000,83059972,68298019,18.0,41190500.0,1,100.0,500.0,50.0
7,170,68,68298,220000,83496239,68298006,18.0,41190400.0,5,2600.0,250.0,3250.0
7,170,68,68298,230000,83047724,68298020,18.0,41180201.0,1,100.0,500.0,50.0
7,170,68,68298,300000,83047786,68298020,18.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68298,330000,83059678,68298012,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68298,350000,81184673,68298001,18.0,41190500.0,1,1.0,500.0,0.5
7,170,68,68298,390000,83059653,68298008,18.0,41190400.0,1,100.0,500.0,50.0
7,170,68,68298,440000,83047674,68298020,18.0,41180201.0,1,200.0,750.0,150.0
7,170,68,68298,440000,83047674,68298020,28.0,41190300.0,1,100.0,750.0,75.0
7,170,68,68298,450000,83047625,68298020,18.0,41180201.0,1,600.0,500.0,300.0
7,170,68,68298,510000,83059706,68298016,18.0,41190400.0,2,300.0,500.0,300.0
7,170,68,68298,520000,81979428,68298014,18.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68298,610000,83496167,68298005,18.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68298,650000,83047807,68298008,18.0,41180201.0,1,50.0,500.0,25.0
7,170,68,68298,670000,83047802,68298008,18.0,41180201.0,1,50.0,500.0,25.0
7,170,68,68298,670000,83047802,68298008,28.0,41190300.0,1,50.0,500.0,25.0
7,170,68,68298,680000,81128415,68298016,18.0,41199900.0,0,0.0,0.0,0.0
7,170,68,68298,690000,83047627,68298020,18.0,41190400.0,1,20.0,250.0,5.0
7,170,68,68298,710000,83047647,68298020,18.0,41190400.0,1,100.0,500.0,50.0
7,170,68,68298,730000,81209363,68298014,18.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68298,740000,83047877,68298013,18.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68298,740000,83047877,68298013,28.0,41190300.0,5,100.0,3000.0,1500.0
7,170,68,68298,740000,83047877,68298013,38.0,41190600.0,0,0.0,0.0,0.0
7,170,68,68298,780000,82069268,68298006,18.0,41180201.0,1,1.0,250.0,0.25
7,170,68,68298,810000,83496149,68298010,18.0,41180201.0,3,15.0,500.0,22.5
7,170,68,68298,840000,82273169,68298014,18.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68298,910000,83059650,68298010,18.0,41190400.0,1,600.0,500.0,300.0
7,170,68,68298,910000,83059650,68298010,28.0,41190500.0,1,400.0,500.0,200.0
7,170,68,68298,940000,83059855,68298012,18.0,41180201.0,1,1.0,1.0,0.001
7,170,68,68298,1010000,83059862,68298012,18.0,41180201.0,1,100.0,300.0,30.0
7,170,68,68298,1010000,83059862,68298012,28.0,41190300.0,1,100.0,300.0,30.0
7,170,68,68298,1020000,83059751,68298012,18.0,41190300.0,1,2000.0,1.0,2.0
7,170,68,68298,1020000,83059812,68298012,18.0,41180201.0,1,100.0,500.0,50.0
7,170,68,68298,1080000,83059863,68298012,18.0,41190300.0,5,100.0,500.0,250.0
7,170,68,68298,1080000,83059863,68298012,28.0,41190700.0,5,100.0,500.0,250.0
7,170,68,68298,1100000,81979369,68298014,18.0,41180201.0,1,50.0,250.0,12.5
7,170,68,68298,1170000,83047902,68298008,18.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68298,1170000,83047902,68298008,28.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68298,1550000,83059760,68298010,18.0,41190300.0,1,1.0,500.0,0.5
7,170,68,68298,1550000,83059760,68298010,28.0,41190400.0,1,1.0,500.0,0.5
7,170,68,68298,1590000,83059792,68298013,18.0,41190300.0,1,30.0,500.0,15.0
7,170,68,68298,1670000,81341171,68298008,18.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68298,1670000,83059735,68298010,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68298,1670000,83059735,68298010,28.0,41190400.0,1,200.0,250.0,50.0
7,170,68,68298,1810000,82407467,68298009,18.0,41190500.0,1,50.0,250.0,12.5
7,170,68,68298,1910000,81979318,68298001,18.0,41190400.0,5,80.0,200.0,80.0
7,170,68,68298,1910000,81979318,68298001,28.0,41190500.0,5,150.0,200.0,150.0
7,170,68,68298,2100000,83047738,68298008,18.0,41190400.0,1,300.0,350.0,105.0
7,170,68,68298,2150000,83047782,68298008,18.0,41180201.0,1,200.0,250.0,50.0
7,170,68,68298,2190000,83047788,68298008,18.0,41180201.0,1,50.0,500.0,25.0
7,170,68,68298,2780000,82195110,68298010,18.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68307,20000,83042082,68307002,18.0,41190300.0,3,500.0,500.0,750.0
7,170,68,68307,90001,60445060,68307003,1.0,41190300.0,6,100.0,5.0,3.0
7,170,68,68307,140000,83051741,68307008,18.0,41190300.0,2,100.0,400.0,80.0
7,170,68,68307,140001,60031542,68307008,1.0,41190300.0,6,100.0,0.02,0.012
7,170,68,68307,150000,83051745,68307008,18.0,41190300.0,2,1.0,250.0,0.5
7,170,68,68307,150000,83051745,68307008,28.0,41191000.0,2,1.0,250.0,0.5
7,170,68,68307,180000,83051677,68307008,18.0,41180201.0,1,1000.0,250.0,250.0
7,170,68,68307,180000,83051677,68307008,28.0,41190300.0,1,1000.0,1000.0,1000.0
7,170,68,68307,180000,83051677,68307008,38.0,41190600.0,1,1000.0,500.0,500.0
7,170,68,68307,250000,83054822,68307010,18.0,41199900.0,2,10.0,2000.0,40.0
7,170,68,68307,250001,60034399,68307010,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68307,380001,60031807,68307008,1.0,41190300.0,2,200.0,10.0,4.0
7,170,68,68307,430001,60444112,68307013,1.0,41190300.0,3,600.0,5.0,9.0
7,170,68,68307,470657,60445075,68307003,2.0,41190600.0,1,25.0,5.0,0.125
7,170,68,68307,471161,60445081,68307003,1.0,41190300.0,3,2000.0,5.0,30.0
7,170,68,68307,640000,83042385,68307012,18.0,41190300.0,1,5000.0,2000.0,10000.0
7,170,68,68307,940000,83054855,68307010,18.0,41180201.0,1,250.0,200.0,50.0
7,170,68,68307,940000,83054855,68307010,28.0,41190300.0,1,250.0,200.0,50.0
7,170,68,68307,940001,60034410,68307010,1.0,41190300.0,1,250.0,2.0,0.5
7,170,68,68307,1010001,60031910,68307012,1.0,41190300.0,1,1200.0,17.5,21.0
7,170,68,68307,1739891,60445097,68307003,1.0,41190300.0,11,250.0,2.5,6.875
7,170,68,68307,1960001,60032670,68307003,1.0,41190300.0,1,1.0,3.5,0.0035
7,170,68,68307,1970000,83051919,68307002,18.0,41190300.0,2,500.0,500.0,500.0
7,170,68,68307,2900000,83051790,68307013,18.0,41190300.0,4,300.0,1000.0,1200.0
7,170,68,68307,3030000,83054845,68307008,18.0,41190300.0,1,1.0,1000.0,1.0
7,170,68,68307,3030000,83054845,68307008,28.0,41190600.0,1,1.0,1000.0,1.0
7,170,68,68307,3030000,83054845,68307008,38.0,41191000.0,2,2.0,2000.0,8.0
7,170,68,68307,3080000,83051895,68307008,18.0,41190300.0,1,10.0,1000.0,10.0
7,170,68,68307,3080000,83051895,68307008,28.0,41190600.0,1,10.0,1000.0,10.0
7,170,68,68307,3150000,83051773,68307008,18.0,41190300.0,2,40.0,500.0,40.0
7,170,68,68307,3150001,60031540,68307008,1.0,41190300.0,2,40.0,5.0,0.4
7,170,68,68307,3290001,60032439,68307013,1.0,41190100.0,1,3000.0,5.0,15.0
7,170,68,68307,3590001,60034835,68307012,1.0,41190100.0,0,0.0,0.0,0.0
7,170,68,68307,3600001,60034834,68307012,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68307,3710001,60034836,68307012,1.0,41190100.0,0,0.0,0.0,0.0
7,170,68,68307,3830000,83054814,68307008,18.0,41180201.0,1,500.0,500.0,250.0
7,170,68,68307,3830000,83054814,68307008,28.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68307,3890001,60031825,68307008,1.0,41190400.0,6,20.0,3.5,0.42
7,170,68,68307,4230001,60032574,68307013,1.0,41190300.0,8,500.0,0.01,0.04
7,170,68,68307,7890001,60034859,68307012,1.0,41190400.0,6,20.0,3.5,0.42
7,170,68,68320,20000,2038780,68320006,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68320,20000,2038780,68320006,2.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68320,40000,1327879,68320006,1.0,41190300.0,2,200.0,1000.0,400.0
7,170,68,68320,40000,1327879,68320006,2.0,41199900.0,2,200.0,150.0,60.0
7,170,68,68320,70000,1894485,68320014,1.0,41190300.0,1,150.0,500.0,75.0
7,170,68,68320,140000,3034596,68320010,1.0,41190300.0,1,300.0,1000.0,300.0
7,170,68,68320,170000,3505764,68320013,1.0,41180201.0,2,200.0,500.0,200.0
7,170,68,68320,200000,3040174,68320008,1.0,41191000.0,2,700.0,500.0,700.0
7,170,68,68320,210001,60035763,68320012,1.0,41190300.0,1,500.0,5.0,2.5
7,170,68,68320,230000,3047580,68320005,1.0,41180201.0,1,150.0,500.0,75.0
7,170,68,68320,270000,3505840,68320009,1.0,41190300.0,1,200.0,250.0,50.0
7,170,68,68320,280000,1543527,68320013,1.0,41180201.0,1,300.0,500.0,150.0
7,170,68,68320,290000,3505951,68320011,1.0,41190300.0,1,150.0,500.0,75.0
7,170,68,68320,320000,1894471,68320014,1.0,41199900.0,1,100.0,500.0,50.0
7,170,68,68320,320000,3047505,68320005,1.0,41190300.0,1,20.0,1000.0,20.0
7,170,68,68320,390000,3034615,68320004,1.0,41190300.0,1,200.0,450.0,90.0
7,170,68,68320,460000,3034476,68320002,1.0,41190300.0,1,200.0,1000.0,200.0
7,170,68,68320,490000,3047446,68320007,1.0,41199900.0,1,100.0,500.0,50.0
7,170,68,68320,520000,3505567,68320011,1.0,41180201.0,1,100.0,500.0,50.0
7,170,68,68320,520000,3505679,68320011,1.0,41180201.0,1,100.0,500.0,50.0
7,170,68,68320,540000,3505796,68320013,1.0,41190300.0,1,200.0,1500.0,300.0
7,170,68,68320,560000,1327878,68320006,1.0,41180201.0,2,100.0,500.0,100.0
7,170,68,68320,600000,3505857,68320011,1.0,41180201.0,5,5.0,250.0,6.25
7,170,68,68320,640000,3040989,68320010,1.0,41190300.0,1,35.0,500.0,17.5
7,170,68,68320,640000,3040989,68320010,2.0,41190400.0,1,35.0,500.0,17.5
7,170,68,68320,650000,3047546,68320007,1.0,41190300.0,2,200.0,500.0,200.0
7,170,68,68320,670000,3047548,68320007,1.0,41180201.0,1,50.0,500.0,25.0
7,170,68,68320,690000,3505702,68320011,1.0,41190400.0,1,300.0,500.0,150.0
7,170,68,68320,720000,3034574,68320004,1.0,41190300.0,1,300.0,750.0,225.0
7,170,68,68320,720000,3047238,68500021,1.0,41190300.0,1,150.0,500.0,75.0
7,170,68,68320,720000,3047238,68500021,2.0,41199900.0,1,150.0,500.0,75.0
7,170,68,68320,730000,3040100,68320010,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68320,730000,3040100,68320010,2.0,41190700.0,1,900.0,500.0,450.0
7,170,68,68320,730000,3040100,68320010,3.0,41191000.0,0,0.0,0.0,0.0
7,170,68,68320,730000,3040993,68320010,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68320,730000,3040993,68320010,2.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68320,740000,2115584,68770015,1.0,41180201.0,1,700.0,500.0,350.0
7,170,68,68320,740000,3505619,68320011,1.0,41190300.0,1,200.0,250.0,50.0
7,170,68,68320,750000,1799854,68320014,1.0,41180201.0,1,200.0,300.0,60.0
7,170,68,68320,750000,3505775,68320013,1.0,41180201.0,1,500.0,500.0,250.0
7,170,68,68320,770000,1543530,68320013,1.0,41180201.0,2,1000.0,600.0,1200.0
7,170,68,68320,770000,2038771,68320011,1.0,41180201.0,1,50.0,500.0,25.0
7,170,68,68320,850000,3047573,68320005,1.0,41180201.0,1,200.0,500.0,100.0
7,170,68,68320,890000,3034712,68320002,1.0,41190400.0,1,300.0,1000.0,300.0
7,170,68,68320,890000,3040151,68320004,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68320,890000,3040151,68320004,2.0,41190700.0,0,0.0,0.0,0.0
7,170,68,68320,890001,60035208,68320012,1.0,42140100.0,1,100.0,5.0,0.5
7,170,68,68320,910000,2115678,68320006,1.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68320,910001,60035188,68320012,1.0,41190300.0,1,70.0,15.0,1.05
7,170,68,68320,1020000,3505730,68320011,1.0,41191000.0,1,1000.0,2500.0,2500.0
7,170,68,68320,1060001,60034983,68320012,2.0,41190300.0,1,100.0,5.0,0.5
7,170,68,68320,1070000,3034534,68320001,1.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68320,1140000,2115654,68770015,1.0,41180201.0,1,1000.0,250.0,250.0
7,170,68,68320,1150001,60035198,68320012,1.0,41190100.0,1,1500.0,7.0,10.5
7,170,68,68320,1200001,60035045,68320008,1.0,41190300.0,1,100.0,5.0,0.5
7,170,68,68320,1210000,3034530,68320010,1.0,41190300.0,1,200.0,750.0,150.0
7,170,68,68320,1210000,3034530,68320010,2.0,41190700.0,1,200.0,750.0,150.0
7,170,68,68320,1230000,3505846,68320011,1.0,41180201.0,2,200.0,450.0,180.0
7,170,68,68320,1230000,3505846,68320011,2.0,41190300.0,2,400.0,500.0,400.0
7,170,68,68320,1260000,3040840,68320002,1.0,41190300.0,2,500.0,500.0,500.0
7,170,68,68320,1260000,3040840,68320002,2.0,41190400.0,2,500.0,500.0,500.0
7,170,68,68320,1270000,3040231,68320008,1.0,41191000.0,1,150.0,450.0,67.5
7,170,68,68320,1280000,3034608,68320010,1.0,41190300.0,2,300.0,500.0,300.0
7,170,68,68320,1280000,3040147,68320008,1.0,41190400.0,1,80.0,500.0,40.0
7,170,68,68320,1340000,3040106,68320008,1.0,41190400.0,1,50.0,500.0,25.0
7,170,68,68320,1340000,3505985,68320009,1.0,41180201.0,1,500.0,500.0,250.0
7,170,68,68320,1340000,3505985,68320009,2.0,41190700.0,1,200.0,500.0,100.0
7,170,68,68320,1360000,3040336,68320008,1.0,41190700.0,1,100.0,500.0,50.0
7,170,68,68320,1400000,3505980,68320009,1.0,41190300.0,1,1300.0,500.0,650.0
7,170,68,68320,1410000,3505719,68320011,1.0,41191000.0,1,200.0,375.0,75.0
7,170,68,68320,1430000,3505743,68320011,1.0,41191000.0,2,600.0,1000.0,1200.0
7,170,68,68320,1470000,3040903,68320002,1.0,41190400.0,1,150.0,500.0,75.0
7,170,68,68320,1470000,3047329,68320007,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68320,1470000,3047329,68320007,2.0,41191000.0,0,0.0,0.0,0.0
7,170,68,68320,1500000,3505961,68320009,1.0,41180201.0,1,50.0,250.0,12.5
7,170,68,68320,1500000,3505961,68320009,2.0,41190300.0,1,100.0,250.0,25.0
7,170,68,68320,1600000,3505771,68320013,1.0,41180201.0,3,1000.0,1500.0,4500.0
7,170,68,68320,1600000,3505771,68320013,2.0,41190300.0,3,1000.0,1500.0,4500.0
7,170,68,68320,1710000,3040848,68320002,1.0,41190400.0,1,150.0,500.0,75.0
7,170,68,68320,1800000,3047340,68320007,1.0,41190300.0,1,500.0,1000.0,500.0
7,170,68,68320,1900000,3505818,68320009,1.0,41190300.0,1,300.0,1000.0,300.0
7,170,68,68320,1920000,3505820,68770015,1.0,41190400.0,1,500.0,500.0,250.0
7,170,68,68320,1930000,3505706,68770015,1.0,41180201.0,1,600.0,1000.0,600.0
7,170,68,68320,1930000,3505706,68770015,2.0,41190300.0,1,600.0,1000.0,600.0
7,170,68,68320,1940000,3040148,68320008,1.0,41180201.0,1,60.0,1000.0,60.0
7,170,68,68320,1970000,3047440,68320007,1.0,41190300.0,1,100.0,500.0,50.0
7,170,68,68320,2080000,3047435,68500021,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68320,2080000,3047435,68500021,2.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68320,2160000,3034460,68320002,1.0,41180201.0,12,300.0,400.0,1440.0
7,170,68,68320,2160000,3034460,68320002,2.0,41190300.0,9,300.0,400.0,1080.0
7,170,68,68320,3420000,3040816,68320002,1.0,41190400.0,2,200.0,400.0,160.0
7,170,68,68322,10000,3048686,68322002,1.0,41180201.0,1,120000.0,250.0,30000.0
7,170,68,68322,10000,3048686,68322002,2.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68322,40000,3033511,68322006,1.0,41190300.0,2,300.0,1500.0,900.0
7,170,68,68322,90000,83033371,68322006,18.0,41180201.0,1,250.0,500.0,125.0
7,170,68,68322,90000,83033371,68322006,28.0,41190300.0,1,250.0,750.0,187.5
7,170,68,68322,100000,3048527,68322001,1.0,41180201.0,1,100.0,500.0,50.0
7,170,68,68322,100000,3048527,68322001,2.0,41190300.0,1,600.0,500.0,300.0
7,170,68,68322,170000,3048582,68322002,1.0,41190300.0,12,1000.0,500.0,6000.0
7,170,68,68322,210000,3048574,68322002,1.0,41190300.0,1,2000.0,600.0,1200.0
7,170,68,68322,250000,3048684,68322002,1.0,41180201.0,2,5000.0,500.0,5000.0
7,170,68,68322,250000,3048684,68322002,2.0,41190300.0,2,5000.0,500.0,5000.0
7,170,68,68322,360000,3048429,68322001,1.0,41180201.0,2,600.0,500.0,600.0
7,170,68,68322,360000,3048429,68322001,2.0,41190300.0,2,600.0,500.0,600.0
7,170,68,68322,370000,83048432,68322001,18.0,41180201.0,1,400.0,2500.0,1000.0
7,170,68,68322,370000,83048432,68322001,28.0,41190300.0,1,400.0,2500.0,1000.0
7,170,68,68322,380000,3048456,68209005,1.0,41190300.0,3,15000.0,500.0,22500.0
7,170,68,68322,380000,3048456,68209005,2.0,41191000.0,3,15000.0,500.0,22500.0
7,170,68,68322,420000,7033315,68322006,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68322,430000,83048601,68322002,18.0,41180201.0,2,10000.0,450.0,9000.0
7,170,68,68322,430000,83048601,68322002,28.0,41190300.0,2,10000.0,750.0,15000.0
7,170,68,68322,440000,83033369,68322006,18.0,41180201.0,1,5000.0,500.0,2500.0
7,170,68,68322,440000,83033369,68322006,28.0,41190300.0,1,5000.0,1000.0,5000.0
7,170,68,68322,460000,83048462,68209005,18.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68322,460000,83048462,68209005,28.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68322,550000,83048669,68322006,18.0,41180201.0,2,500.0,500.0,500.0
7,170,68,68322,550000,83048669,68322006,28.0,41190300.0,2,500.0,500.0,500.0
7,170,68,68322,570000,83033322,68322006,18.0,41190300.0,1,150.0,750.0,112.5
7,170,68,68322,660000,3048457,68209005,1.0,41190700.0,1,100.0,500.0,50.0
7,170,68,68322,660000,3048457,68209005,2.0,41199900.0,1,100.0,500.0,50.0
7,170,68,68322,670000,83033374,68322006,18.0,41180201.0,1,500.0,750.0,375.0
7,170,68,68322,670000,83033374,68322006,28.0,41190300.0,1,4000.0,1000.0,4000.0
7,170,68,68322,700000,83033278,68322006,18.0,41180201.0,1,1000.0,500.0,500.0
7,170,68,68322,700000,83033278,68322006,28.0,41190300.0,1,1000.0,500.0,500.0
7,170,68,68322,700000,83033278,68322006,38.0,41190700.0,1,1000.0,500.0,500.0
7,170,68,68322,720000,83033414,68322006,18.0,41180201.0,1,100.0,500.0,50.0
7,170,68,68322,720000,83033414,68322006,28.0,41190300.0,1,100.0,500.0,50.0
7,170,68,68322,730000,3048519,68322001,1.0,41190300.0,1,400.0,500.0,200.0
7,170,68,68322,730000,3048519,68322001,2.0,41199900.0,1,400.0,500.0,200.0
7,170,68,68322,800000,3048586,68322002,1.0,41190300.0,1,800.0,500.0,400.0
7,170,68,68322,840000,83048644,68322002,18.0,41180201.0,1,500.0,500.0,250.0
7,170,68,68322,840000,83048644,68322002,28.0,41190300.0,1,1000.0,500.0,500.0
7,170,68,68322,860000,3033446,68322001,1.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68322,860000,3033446,68322001,2.0,41191000.0,2,1800.0,500.0,1800.0
7,170,68,68322,870000,3033297,68322006,1.0,41180201.0,1,500.0,500.0,250.0
7,170,68,68322,870000,3033297,68322006,2.0,41190300.0,1,1500.0,1000.0,1500.0
7,170,68,68322,870000,83048579,68322002,18.0,41190300.0,1,1800.0,500.0,900.0
7,170,68,68322,950000,3048499,68322001,1.0,41190300.0,1,5000.0,500.0,2500.0
7,170,68,68322,970000,3048494,68322001,1.0,41190300.0,2,10000.0,560.0,11200.0
7,170,68,68322,970000,3048494,68322001,2.0,41191000.0,1,1000.0,1000.0,1000.0
7,170,68,68322,980000,83048518,68322001,18.0,41180201.0,4,30000.0,500.0,60000.0
7,170,68,68322,980000,83048518,68322001,28.0,41190300.0,8,5000.0,750.0,30000.0
7,170,68,68322,1000000,3048504,68209005,1.0,41190300.0,2,5000.0,750.0,7500.0
7,170,68,68322,1000000,3048504,68209005,2.0,41191000.0,2,5000.0,500.0,5000.0
7,170,68,68322,1040000,83048629,68322001,18.0,41180201.0,1,500.0,1000.0,500.0
7,170,68,68322,1040000,83048629,68322001,28.0,41190300.0,1,500.0,1000.0,500.0
7,170,68,68322,1040000,83048789,68322006,18.0,41180201.0,2,150.0,500.0,150.0
7,170,68,68322,1040000,83048789,68322006,28.0,41190300.0,2,150.0,500.0,150.0
7,170,68,68322,1060000,83048596,68322001,18.0,41180201.0,2,4000.0,500.0,4000.0
7,170,68,68322,1060000,83048596,68322001,28.0,41190300.0,2,4000.0,1000.0,8000.0
7,170,68,68322,1070000,3048653,68322001,1.0,41190300.0,1,1500.0,500.0,750.0
7,170,68,68322,1070000,3048653,68322001,2.0,41191000.0,1,1500.0,500.0,750.0
7,170,68,68322,1170000,3048608,68322002,1.0,41180201.0,1,3000.0,450.0,1350.0
7,170,68,68322,1170000,3048608,68322002,2.0,41190300.0,1,30000.0,1000.0,30000.0
7,170,68,68322,1170000,3048608,68322002,3.0,41190600.0,1,30000.0,400.0,12000.0
7,170,68,68322,1450000,3048576,68322002,1.0,41190300.0,1,1000.0,500.0,500.0
7,170,68,68322,1460000,83048620,68322002,18.0,41180201.0,1,100.0,400.0,40.0
7,170,68,68322,1460000,83048620,68322002,28.0,41190300.0,1,100.0,400.0,40.0
7,170,68,68322,1590000,3048500,68322001,1.0,41190300.0,1,6000.0,1000.0,6000.0
7,170,68,68322,1630000,3048652,68322001,1.0,41190400.0,1,250.0,500.0,125.0
7,170,68,68324,450000,83034954,68324007,18.0,41190400.0,1,150.0,750.0,112.5
7,170,68,68324,910000,83035047,68324018,18.0,41199900.0,9,300.0,1.0,2.7
7,170,68,68324,1000000,3034920,68324007,1.0,41180201.0,1,400.0,500.0,200.0
7,170,68,68324,1000000,3034920,68324007,2.0,41190300.0,1,400.0,500.0,200.0
7,170,68,68324,1370000,3035696,68324008,1.0,41199900.0,0,0.0,0.0,0.0
7,170,68,68324,1680000,83035151,68324018,18.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68324,1730000,3034860,68324006,1.0,41190300.0,1,25.0,500.0,12.5
7,170,68,68324,1800000,3034839,68324007,1.0,41180201.0,1,200.0,12.0,2.4
7,170,68,68327,10001,22339721,68327002,1.0,41190700.0,1,35.0,0.06,0.0021
7,170,68,68327,480000,83035936,68327004,18.0,41189900.0,0,0.0,0.0,0.0
7,170,68,68327,700001,22339085,68327003,2.0,41199900.0,2,250.0,0.02,0.01
7,170,68,68327,780001,22338621,68327003,1.0,41190300.0,1,400.0,5.0,2.0
7,170,68,68327,1590001,22339115,68327003,2.0,41190300.0,1,200.0,4.0,0.8
7,170,68,68327,3990001,22171132,68327001,1.0,41190300.0,1,50.0,0.03,0.0015
7,170,68,68344,40000,3037309,68344004,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68344,90000,3043757,68344002,1.0,41180201.0,3,5.0,40.0,0.6
7,170,68,68344,120000,3037273,68344009,1.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68344,270000,3043572,68344003,1.0,41190300.0,2,100.0,500.0,100.0
7,170,68,68344,360000,3037218,68344999,1.0,41190300.0,1,100.0,500.0,50.0
7,170,68,68344,360000,3037218,68344999,2.0,41190400.0,1,100.0,500.0,50.0
7,170,68,68344,360000,3037218,68344999,3.0,41190700.0,1,150.0,500.0,75.0
7,170,68,68344,420000,3043760,68344002,1.0,41180201.0,1,5000.0,250.0,1250.0
7,170,68,68344,430000,3037409,68344003,1.0,41180201.0,1,1000.0,500.0,500.0
7,170,68,68344,430000,3037409,68344003,2.0,41190300.0,1,1000.0,500.0,500.0
7,170,68,68344,430000,3037409,68344003,3.0,41190700.0,1,500.0,500.0,250.0
7,170,68,68344,490000,3043607,68344001,1.0,41190400.0,8,200.0,400.0,640.0
7,170,68,68344,560000,3043574,68344006,1.0,41190300.0,1,500.0,650.0,325.0
7,170,68,68344,590000,3043575,68344006,1.0,41190300.0,1,300.0,150.0,45.0
7,170,68,68344,620000,3037254,68344001,1.0,41190300.0,1,1000.0,500.0,500.0
7,170,68,68344,620000,3037254,68344001,2.0,41191000.0,1,1000.0,500.0,500.0
7,170,68,68344,660000,3043758,68344002,1.0,41180201.0,1,150.0,250.0,37.5
7,170,68,68344,800000,3043640,68344001,1.0,41190300.0,1,500.0,1000.0,500.0
7,170,68,68344,800000,3043640,68344001,2.0,41190700.0,1,500.0,1000.0,500.0
7,170,68,68344,850000,3037408,68344006,1.0,41190300.0,1,200.0,750.0,150.0
7,170,68,68344,860000,3037416,68344006,1.0,41190300.0,1,300.0,1000.0,300.0
7,170,68,68344,860000,3037416,68344006,2.0,41190700.0,1,200.0,1000.0,200.0
7,170,68,68344,890000,3043264,68344001,1.0,41180201.0,1,100.0,500.0,50.0
