"","TIPO_REG","PAIS","P_DEPTO","P_MUNIC","UC_UO","ENCUESTA","COD_VEREDA","P_S15P159","P_S15P160","P_S15P161","P_S15P162","P_S15P163","P_S15P164_SP1","P_S15P164_SP2","P_S15P164_SP3","P_S15P164_SP4"
"308","M",170,68,68001,"00380001","022317832","68001026",2,3,NA,NA,NA,NA,NA,NA,NA
"309","M",170,68,68001,"00380001","022317974","68001015",1,4,NA,NA,NA,NA,NA,NA,NA
"310","M",170,68,68001,"00380001","022537804","68615062",1,1,1,1,2,1,2,1,NA
"311","M",170,68,68001,"00380001","022537928","68001016",1,1,1,1,2,1,2,2,NA
"312","M",170,68,68001,"00387097","022537805","68615062",1,1,1,1,3,1,2,1,NA
"313","M",170,68,68001,"00390001","022305312","68001001",1,1,3,1,2,1,2,1,NA
"314","M",170,68,68001,"00390001","022305312","68001001",2,4,NA,NA,NA,NA,NA,NA,NA
"315","M",170,68,68001,"00390001","022317831","68001026",1,1,1,1,3,1,2,2,NA
"316","M",170,68,68001,"00390001","022317975","68001015",1,4,NA,NA,NA,NA,NA,NA,NA
"317","M",170,68,68001,"00390001","022537082","68001016",1,1,1,1,3,1,2,1,NA
"318","M",170,68,68001,"00390001","022537082","68001016",2,1,1,1,3,1,2,1,NA
"319","M",170,68,68001,"00395557","022318041","68001013",1,1,1,1,2,1,2,1,NA
"320","M",170,68,68001,"00400000","001641568","68001009",1,1,1,1,3,1,2,1,NA
"321","M",170,68,68001,"00400001","022305313","68001001",1,1,1,1,2,1,2,1,NA
"322","M",170,68,68001,"00400001","022305313","68001001",2,1,1,1,2,1,2,1,NA
"323","M",170,68,68001,"00400001","022317650","68001002",1,1,1,1,3,1,2,2,NA
"324","M",170,68,68001,"00400001","022317976","68001015",1,4,NA,NA,NA,NA,NA,NA,NA
"325","M",170,68,68001,"00400001","022537798","68001010",1,1,1,2,5,1,2,1,NA
"326","M",170,68,68001,"00402128","022537801","68001010",1,1,1,1,3,1,2,1,NA
"327","M",170,68,68001,"00404995","022537806","68001010",1,4,NA,NA,NA,NA,NA,NA,NA
"328","M",170,68,68001,"00406340","022305314","68001001",1,1,1,1,3,1,2,1,NA
"329","M",170,68,68001,"00407868","022537799","68001010",1,1,1,1,2,1,2,1,NA
"330","M",170,68,68001,"00409281","022537800","68001010",1,3,NA,NA,NA,NA,NA,NA,NA
"331","M",170,68,68001,"00410001","022317787","68001002",1,1,1,3,5,1,2,2,NA
"332","M",170,68,68001,"00410001","022317820","68001027",1,1,1,2,3,1,2,2,NA
"333","M",170,68,68001,"00410001","022537796","68001010",1,1,1,2,3,1,2,1,NA
"334","M",170,68,68001,"00420001","022303666","68001009",1,1,1,1,2,1,1,2,NA
"335","M",170,68,68001,"00420001","022317753","68001015",1,1,1,1,3,1,2,2,NA
"336","M",170,68,68001,"00420001","022317804","68001025",1,4,NA,NA,NA,NA,NA,NA,NA
"337","M",170,68,68001,"00420001","022317983","68001002",1,1,1,1,2,1,2,2,NA
"338","M",170,68,68001,"00430001","022303074","68276008",1,1,1,1,2,1,2,1,NA
"339","M",170,68,68001,"00430001","022303074","68276008",2,4,NA,NA,NA,NA,NA,NA,NA
"340","M",170,68,68001,"00430001","022303784","68001009",1,1,1,1,3,1,2,2,NA
"341","M",170,68,68001,"00430001","022317786","68001002",1,1,1,2,5,1,2,1,NA
"342","M",170,68,68001,"00430001","022537795","68001010",1,1,1,1,3,1,2,1,NA
"343","M",170,68,68001,"00430001","022537795","68001010",2,1,1,1,3,1,2,2,NA
"344","M",170,68,68001,"00430001","022537795","68001010",3,3,NA,NA,NA,NA,NA,NA,NA
"345","M",170,68,68001,"00430001","022537795","68001010",4,3,NA,NA,NA,NA,NA,NA,NA
"346","M",170,68,68001,"00440001","022305290","68276008",1,1,1,1,3,1,2,1,NA
"347","M",170,68,68001,"00440001","022317649","68001003",1,1,1,1,3,1,2,2,NA
"348","M",170,68,68001,"00440001","022736765","68001027",1,1,1,2,3,1,2,1,NA
"349","M",170,68,68001,"00447099","022736767","68001027",1,1,2,2,2,1,2,1,NA
"350","M",170,68,68001,"00447324","022736766","68001027",1,1,1,2,3,1,2,1,NA
"351","M",170,68,68001,"00447324","022736766","68001027",2,4,NA,NA,NA,NA,NA,NA,NA
"352","M",170,68,68001,"00447582","022305291","68276008",1,1,1,1,2,1,2,1,NA
"353","M",170,68,68001,"00447582","022305291","68276008",2,1,1,1,2,1,2,1,NA
"354","M",170,68,68001,"00447582","022305291","68276008",3,4,NA,NA,NA,NA,NA,NA,NA
"355","M",170,68,68001,"00447582","022305291","68276008",4,4,NA,NA,NA,NA,NA,NA,NA
"356","M",170,68,68001,"00447582","022305291","68276008",5,4,NA,NA,NA,NA,NA,NA,NA
"357","M",170,68,68001,"00448259","022736768","68001027",1,1,1,1,4,1,2,1,NA
"358","M",170,68,68001,"00450001","022317637","68001013",1,4,NA,NA,NA,NA,NA,NA,NA
"359","M",170,68,68001,"00450001","022317808","68001025",1,1,1,1,3,1,2,2,NA
"360","M",170,68,68001,"00450001","022317808","68001025",2,1,1,1,3,1,2,2,NA
"361","M",170,68,68001,"00450001","022317994","68001003",1,1,1,1,2,1,2,1,NA
"362","M",170,68,68001,"00460001","022304151","68276008",1,1,1,1,2,1,2,1,NA
"363","M",170,68,68001,"00460001","022317636","68001013",1,1,1,1,2,1,2,1,NA
"364","M",170,68,68001,"00460001","022317636","68001013",2,1,2,1,2,1,1,2,NA
"365","M",170,68,68001,"00460001","022317671","68001025",1,1,1,1,3,1,2,2,NA
"366","M",170,68,68001,"00460001","022317984","68001003",1,1,2,1,2,1,2,2,NA
"367","M",170,68,68001,"00470000","001641578","68001017",1,1,1,1,2,1,2,1,NA
"368","M",170,68,68001,"00470000","001641578","68001017",2,1,1,1,2,1,2,2,NA
"369","M",170,68,68001,"00470000","001641578","68001017",3,1,1,2,2,1,2,1,NA
"370","M",170,68,68001,"00470001","022317988","68001003",1,1,1,1,2,1,2,1,NA
"371","M",170,68,68001,"00470001","022319246","68001025",1,1,1,1,3,1,2,2,NA
"372","M",170,68,68001,"00470855","022318174","68001026",1,1,1,1,3,1,2,2,NA
"373","M",170,68,68001,"00479278","022303682","68276008",1,1,1,1,3,1,2,2,NA
"374","M",170,68,68001,"00480001","022304150","68001001",1,1,1,1,2,1,2,1,NA
"375","M",170,68,68001,"00480001","022317985","68001003",1,1,1,1,2,1,2,2,NA
"376","M",170,68,68001,"00480001","022319238","68001024",1,1,1,1,3,1,1,2,NA
"377","M",170,68,68001,"00480001","022319238","68001024",2,1,1,1,3,1,1,2,NA
"378","M",170,68,68001,"00490001","022303782","68001023",1,1,1,1,2,1,1,2,NA
"379","M",170,68,68001,"00490001","022317654","68001003",1,1,6,1,2,1,2,2,NA
"380","M",170,68,68001,"00490001","022317755","68001015",1,1,1,2,3,1,2,2,NA
"381","M",170,68,68001,"00490001","022319251","68001025",1,1,1,2,3,1,1,2,NA
"382","M",170,68,68001,"00500001","022304205","68001023",1,1,1,1,3,1,2,1,NA
"383","M",170,68,68001,"00500001","022317754","68001015",1,1,1,2,3,1,2,2,NA
"384","M",170,68,68001,"00500001","022317754","68001015",2,1,1,1,3,1,2,2,NA
"385","M",170,68,68001,"00500001","022537793","68001007",1,4,NA,NA,NA,NA,NA,NA,NA
"386","M",170,68,68001,"00500001","022537793","68001007",2,4,NA,NA,NA,NA,NA,NA,NA
"387","M",170,68,68001,"00506721","022537794","68001007",1,1,1,3,5,1,2,2,NA
"388","M",170,68,68001,"00510001","022317757","68001015",1,1,1,1,3,1,2,2,NA
"389","M",170,68,68001,"00510001","022318629","68001002",1,1,1,2,5,1,2,2,NA
"390","M",170,68,68001,"00520001","022304147","68001001",1,1,1,1,2,1,2,1,NA
"391","M",170,68,68001,"00520001","022304203","68001023",1,1,1,1,2,1,2,1,NA
"392","M",170,68,68001,"00520001","022304203","68001023",2,4,NA,NA,NA,NA,NA,NA,NA
"393","M",170,68,68001,"00520001","022305285","68001001",1,1,2,1,2,1,2,1,NA
"394","M",170,68,68001,"00520001","022305285","68001001",2,1,2,1,2,1,2,1,NA
"395","M",170,68,68001,"00520001","022316437","68001025",1,1,1,2,3,1,2,1,NA
"396","M",170,68,68001,"00520001","022317760","68001015",1,3,NA,NA,NA,NA,NA,NA,NA
"397","M",170,68,68001,"00520001","022317796","68001019",1,1,1,1,3,1,2,1,NA
"398","M",170,68,68001,"00520001","022317815","68001027",1,1,1,1,2,1,1,2,NA
"399","M",170,68,68001,"00522697","022304149","68001001",1,1,1,1,2,1,2,1,NA
"400","M",170,68,68001,"00522697","022304149","68001001",2,1,1,1,3,1,2,1,NA
"401","M",170,68,68001,"00525381","022305286","68001001",1,1,1,1,2,1,2,1,NA
"402","M",170,68,68001,"00526385","022305292","68001001",1,1,1,1,2,1,2,1,NA
"403","M",170,68,68001,"00526811","022304153","68001001",1,1,1,1,2,1,2,1,NA
"404","M",170,68,68001,"00526980","022304148","68001001",1,1,2,1,2,1,2,1,NA
"405","M",170,68,68001,"00530001","022317773","68001002",1,1,1,1,2,1,2,2,NA
"406","M",170,68,68001,"00530001","022318639","68001019",1,4,NA,NA,NA,NA,NA,NA,NA
"407","M",170,68,68001,"00530001","022318642","68001025",1,1,1,2,4,1,2,2,NA
"408","M",170,68,68001,"00540001","022317785","68001002",1,3,NA,NA,NA,NA,NA,NA,NA
"409","M",170,68,68001,"00540001","022537784","68001007",1,1,1,1,2,1,2,1,NA
"410","M",170,68,68001,"00540001","022537784","68001007",2,4,NA,NA,NA,NA,NA,NA,NA
"411","M",170,68,68001,"00546541","022537785","68001007",1,3,NA,NA,NA,NA,NA,NA,NA
"412","M",170,68,68001,"00550001","022317668","68001021",1,1,1,1,3,1,2,2,NA
"413","M",170,68,68001,"00550001","022317719","68001023",1,1,1,1,2,1,2,1,NA
"414","M",170,68,68001,"00550001","022318632","68820004",1,1,2,1,4,1,2,2,NA
"415","M",170,68,68001,"00550001","022537999","68001027",1,1,1,2,3,1,2,2,NA
"416","M",170,68,68001,"00560001","022317792","68001002",1,1,1,1,3,1,2,2,NA
"417","M",170,68,68001,"00560001","022318015","68001005",1,1,1,1,2,1,2,2,NA
"418","M",170,68,68001,"00560001","022318015","68001005",2,1,1,1,3,1,2,2,NA
"419","M",170,68,68001,"00560001","022318015","68001005",3,1,1,1,2,1,2,2,NA
"420","M",170,68,68001,"00560001","022537791","68001007",1,1,1,2,5,1,2,2,NA
"421","M",170,68,68001,"00570001","022317819","68001021",1,1,2,1,3,1,2,2,NA
"422","M",170,68,68001,"00570001","022317819","68001021",2,4,NA,NA,NA,NA,NA,NA,NA
"423","M",170,68,68001,"00570001","022537948","68001007",1,4,NA,NA,NA,NA,NA,NA,NA
"424","M",170,68,68001,"00580001","022317814","68001027",1,1,1,1,3,1,2,2,NA
"425","M",170,68,68001,"00580001","022318035","68001013",1,1,1,1,2,1,2,2,NA
"426","M",170,68,68001,"00580001","022537792","68001007",1,1,1,2,5,1,2,2,NA
"427","M",170,68,68001,"00580001","022537792","68001007",2,4,NA,NA,NA,NA,NA,NA,NA
"428","M",170,68,68001,"00590001","022318635","68001002",1,1,1,2,4,1,2,2,NA
"429","M",170,68,68001,"00590001","022537789","68001007",1,1,1,1,3,1,2,1,NA
"430","M",170,68,68001,"00600001","022317659","68001003",1,1,1,1,2,1,2,2,NA
"431","M",170,68,68001,"00600001","022317800","68001025",1,1,1,2,3,1,2,2,NA
"432","M",170,68,68001,"00600001","022318013","68001005",1,1,1,1,2,1,2,2,NA
"433","M",170,68,68001,"00600001","022537940","68001025",1,4,NA,NA,NA,NA,NA,NA,NA
"434","M",170,68,68001,"00610001","022168697","68001001",1,4,NA,NA,NA,NA,NA,NA,NA
"435","M",170,68,68001,"00610001","022317443","68001014",1,1,1,2,3,1,2,2,NA
"436","M",170,68,68001,"00610001","022317443","68001014",2,1,1,2,3,1,2,2,NA
"437","M",170,68,68001,"00610001","022317443","68001014",3,1,1,2,5,1,2,2,NA
"438","M",170,68,68001,"00610001","022317443","68001014",4,4,NA,NA,NA,NA,NA,NA,NA
"439","M",170,68,68001,"00610001","022317775","68001002",1,1,2,1,2,1,2,2,NA
"440","M",170,68,68001,"00610001","022537786","68001007",1,1,1,2,3,1,2,2,NA
"441","M",170,68,68001,"00620001","022316433","68001025",1,1,1,2,3,1,2,1,NA
"442","M",170,68,68001,"00620001","022316596","68001023",1,1,1,1,3,1,2,2,NA
"443","M",170,68,68001,"00630001","022317652","68001003",1,4,NA,NA,NA,NA,NA,NA,NA
"444","M",170,68,68001,"00630001","022318159","68001021",1,4,NA,NA,NA,NA,NA,NA,NA
"445","M",170,68,68001,"00630001","022537942","68001007",1,1,1,1,3,1,2,2,NA
"446","M",170,68,68001,"00640001","022317655","68001003",1,1,1,1,2,1,2,2,NA
"447","M",170,68,68001,"00640001","022318162","68001027",1,1,1,1,4,1,2,2,NA
"448","M",170,68,68001,"00640001","022318162","68001027",2,1,1,1,3,1,2,2,NA
"449","M",170,68,68001,"00640001","022318162","68001027",3,1,1,1,3,1,2,2,NA
"450","M",170,68,68001,"00640001","022318162","68001027",4,1,1,1,4,1,2,2,NA
"451","M",170,68,68001,"00640001","022537788","68001007",1,1,1,2,3,1,2,2,NA
"452","M",170,68,68001,"00650001","022317609","68001005",1,1,1,2,3,1,2,2,NA
"453","M",170,68,68001,"00650001","022317609","68001005",2,4,NA,NA,NA,NA,NA,NA,NA
"454","M",170,68,68001,"00650001","022317660","68001002",1,3,NA,NA,NA,NA,NA,NA,NA
"455","M",170,68,68001,"00650001","022537808","68001010",1,4,NA,NA,NA,NA,NA,NA,NA
"456","M",170,68,68001,"00660001","022317656","68001020",1,1,1,1,3,1,2,2,NA
"457","M",170,68,68001,"00660001","022317821","68001027",1,1,1,2,3,1,2,2,NA
"458","M",170,68,68001,"00660001","022537822","68001013",1,1,1,2,2,1,2,2,NA
"459","M",170,68,68001,"00660001","022537945","68001007",1,1,1,1,2,1,1,2,NA
"460","M",170,68,68001,"00662063","022537850","68001013",1,1,1,1,3,1,2,2,NA
"461","M",170,68,68001,"00662063","022537850","68001013",2,1,1,1,3,1,2,2,NA
"462","M",170,68,68001,"00670001","022316590","68001018",1,1,1,1,3,1,2,2,NA
"463","M",170,68,68001,"00670001","022317733","68001018",1,4,NA,NA,NA,NA,NA,NA,NA
"464","M",170,68,68001,"00670001","022317790","68001002",1,1,1,1,3,1,2,2,NA
"465","M",170,68,68001,"00680001","022316580","68001018",1,4,NA,NA,NA,NA,NA,NA,NA
"466","M",170,68,68001,"00680001","022317783","68001002",1,1,1,1,3,1,2,2,NA
"467","M",170,68,68001,"00680001","022317822","68001027",1,1,1,1,3,1,2,2,NA
"468","M",170,68,68001,"00680001","022537975","68001027",1,3,NA,NA,NA,NA,NA,NA,NA
"469","M",170,68,68001,"00690001","022316586","68001018",1,1,1,1,3,1,2,2,NA
"470","M",170,68,68001,"00690001","022317781","68001002",1,1,1,1,3,1,2,2,NA
"471","M",170,68,68001,"00690001","022317829","68001027",1,3,NA,NA,NA,NA,NA,NA,NA
"472","M",170,68,68001,"00690001","022317829","68001027",2,1,1,1,3,1,2,2,NA
"473","M",170,68,68001,"00690001","022319237","68001024",1,1,1,1,3,1,1,2,NA
"474","M",170,68,68001,"00700001","022317736","68001018",1,1,1,1,3,1,2,2,NA
"475","M",170,68,68001,"00700001","022537977","68001025",1,4,NA,NA,NA,NA,NA,NA,NA
"476","M",170,68,68001,"00704610","022317460","68001013",1,1,1,1,2,1,2,1,NA
"477","M",170,68,68001,"00705013","022317451","68001013",1,1,1,4,3,1,2,1,NA
"478","M",170,68,68001,"00706049","022317450","68001013",1,1,1,4,3,1,2,1,NA
"479","M",170,68,68001,"00709210","022317459","68001013",1,1,1,1,2,1,2,1,NA
"480","M",170,68,68001,"00710001","022317816","68001027",1,1,1,1,3,1,2,2,NA
"481","M",170,68,68001,"00710001","022319252","68001025",1,1,1,1,3,1,1,2,NA
"482","M",170,68,68001,"00710001","022319252","68001025",2,4,NA,NA,NA,NA,NA,NA,NA
"483","M",170,68,68001,"00720001","022318897","68001016",1,1,1,1,3,9,9,9,NA
"484","M",170,68,68001,"00720001","022318897","68001016",2,1,2,1,3,9,9,9,NA
"485","M",170,68,68001,"00720001","022537083","68001016",1,1,1,1,3,1,2,1,NA
"486","M",170,68,68001,"00720001","022537398","68001007",1,1,1,1,2,1,2,2,NA
"487","M",170,68,68001,"00720001","022537831","68001016",1,1,1,4,3,1,2,2,NA
"488","M",170,68,68001,"00720001","022537859","68001016",1,1,1,1,2,1,2,1,NA
"489","M",170,68,68001,"00720001","022537859","68001016",2,1,1,1,3,1,2,1,NA
"490","M",170,68,68001,"00720001","022537859","68001016",3,1,1,2,3,1,2,1,NA
"491","M",170,68,68001,"00720001","022537906","68001016",1,1,1,3,3,1,2,2,NA
"492","M",170,68,68001,"00720001","022537929","68001016",1,1,1,1,3,1,2,2,NA
"493","M",170,68,68001,"00720201","022318899","68001016",1,1,1,1,2,1,2,2,NA
"494","M",170,68,68001,"00720293","022540415","68001016",1,1,1,1,3,1,2,2,NA
"495","M",170,68,68001,"00720587","022537100","68001016",1,1,1,1,3,1,2,2,NA
"496","M",170,68,68001,"00720642","022537908","68001016",1,1,1,2,4,1,1,2,NA
"497","M",170,68,68001,"00720753","022537099","68001016",1,1,1,1,5,1,2,2,NA
"498","M",170,68,68001,"00720922","022537931","68001016",1,1,1,1,3,1,2,2,NA
"499","M",170,68,68001,"00720970","022537846","68001016",1,1,2,1,3,1,2,2,NA
"500","M",170,68,68001,"00721066","022537847","68001016",1,1,1,1,4,1,2,2,NA
"501","M",170,68,68001,"00721251","022537933","68001016",1,1,1,1,3,1,1,2,NA
"502","M",170,68,68001,"00721260","022537092","68001016",1,1,1,1,3,1,2,2,NA
"503","M",170,68,68001,"00721743","022537909","68001016",1,1,1,1,1,1,2,2,NA
"504","M",170,68,68001,"00721987","022537094","68001016",1,1,1,3,3,1,2,1,NA
"505","M",170,68,68001,"00722220","022540417","68001016",1,1,2,1,3,1,2,2,NA
"506","M",170,68,68001,"00722408","022537093","68001016",1,1,1,3,3,1,2,1,NA
"507","M",170,68,68001,"00722465","022537096","68001016",1,1,1,3,3,1,2,1,NA
"508","M",170,68,68001,"00722514","022537853","68001016",1,1,2,3,5,1,2,2,NA
"509","M",170,68,68001,"00722693","022537088","68001016",1,1,1,3,3,1,2,2,NA
"510","M",170,68,68001,"00722714","022537845","68001016",1,1,1,3,5,NA,NA,NA,2
"511","M",170,68,68001,"00722753","022537932","68001016",1,1,1,1,3,1,2,2,NA
"512","M",170,68,68001,"00723000","022537882","68001016",1,1,1,1,3,1,2,1,NA
"513","M",170,68,68001,"00723093","022540412","68001016",1,1,1,1,3,1,2,2,NA
"514","M",170,68,68001,"00723154","022537876","68001016",1,1,1,1,2,1,2,1,NA
"515","M",170,68,68001,"00723223","022540418","68001016",1,1,1,1,4,1,2,2,NA
"516","M",170,68,68001,"00723454","022318898","68001016",1,1,1,1,4,1,2,2,NA
"517","M",170,68,68001,"00723484","022537877","68001016",1,1,1,1,2,1,2,1,NA
"518","M",170,68,68001,"00723623","022537089","68001016",1,1,1,1,3,1,2,1,NA
"519","M",170,68,68001,"00723879","022537910","68001016",1,1,1,1,3,1,2,2,NA
"520","M",170,68,68001,"00724043","022537848","68001016",1,1,1,1,3,1,2,2,NA
"521","M",170,68,68001,"00724084","022537833","68001016",1,1,2,1,3,1,2,2,NA
"522","M",170,68,68001,"00724475","022537844","68001016",1,1,1,1,3,1,2,2,NA
"523","M",170,68,68001,"00724759","022537087","68001016",1,1,1,1,2,1,2,1,NA
"524","M",170,68,68001,"00724777","022537911","68001016",1,1,1,1,3,1,2,2,NA
"525","M",170,68,68001,"00724903","022537914","68001016",1,1,1,2,3,1,2,1,NA
"526","M",170,68,68001,"00725185","022537854","68001016",1,1,1,3,3,1,2,2,NA
"527","M",170,68,68001,"00725265","022537875","68001016",1,1,1,1,3,1,2,1,NA
"528","M",170,68,68001,"00725269","022537936","68001016",1,1,1,1,3,1,2,2,NA
"529","M",170,68,68001,"00725276","022537935","68001016",1,1,2,3,5,1,2,2,NA
"530","M",170,68,68001,"00725618","022537837","68001016",1,1,1,1,3,1,2,1,NA
"531","M",170,68,68001,"00725766","022537098","68001016",1,1,1,1,3,1,2,1,NA
"532","M",170,68,68001,"00725927","022537095","68001016",1,1,1,3,5,1,2,2,NA
"533","M",170,68,68001,"00725986","022537102","68001016",1,1,1,2,3,1,2,2,NA
"534","M",170,68,68001,"00725997","022537839","68001016",1,1,1,1,5,NA,NA,NA,2
"535","M",170,68,68001,"00725997","022537934","68001016",1,1,1,1,3,1,2,2,NA
"536","M",170,68,68001,"00725997","022537934","68001016",2,1,1,1,3,1,2,2,NA
"537","M",170,68,68001,"00726137","022537097","68001016",1,1,1,1,5,1,2,2,NA
"538","M",170,68,68001,"00726171","022537912","68001016",1,1,1,1,2,1,2,1,NA
"539","M",170,68,68001,"00726470","022537842","68001016",1,1,1,3,5,1,2,2,NA
"540","M",170,68,68001,"00726902","022540416","68001016",1,1,1,6,5,1,2,2,NA
"541","M",170,68,68001,"00727234","022537851","68001016",1,1,1,1,3,1,2,2,NA
"542","M",170,68,68001,"00727277","022537915","68001016",1,1,1,1,3,1,2,1,NA
"543","M",170,68,68001,"00727300","022537090","68001016",1,1,1,3,3,1,2,1,NA
"544","M",170,68,68001,"00727381","022537084","68001016",1,1,1,1,2,1,2,1,NA
"545","M",170,68,68001,"00727470","022537849","68001016",1,1,1,1,3,1,2,2,NA
"546","M",170,68,68001,"00727474","022537086","68001016",1,1,1,1,2,1,2,1,NA
"547","M",170,68,68001,"00727487","022537091","68001016",1,1,1,1,2,1,2,1,NA
"548","M",170,68,68001,"00727816","022537879","68001016",1,1,1,1,2,1,2,1,NA
"549","M",170,68,68001,"00728123","022537101","68001016",1,1,1,2,3,1,2,2,NA
"550","M",170,68,68001,"00728164","022537835","68001016",1,1,1,1,3,1,2,1,NA
"551","M",170,68,68001,"00728489","022540414","68001016",1,1,1,1,3,1,2,2,NA
"552","M",170,68,68001,"00728611","022537907","68001016",1,1,1,1,4,1,2,2,NA
"553","M",170,68,68001,"00728703","022537085","68001016",1,1,1,1,2,1,2,1,NA
"554","M",170,68,68001,"00728721","022537913","68001016",1,1,1,1,3,1,2,2,NA
"555","M",170,68,68001,"00728932","022537874","68001016",1,1,1,1,3,1,2,1,NA
"556","M",170,68,68001,"00729135","022537880","68001016",1,1,1,2,5,1,2,1,NA
"557","M",170,68,68001,"00729226","022537841","68001016",1,1,1,3,4,1,2,2,NA
"558","M",170,68,68001,"00729467","022537930","68001016",1,1,1,1,3,1,2,2,NA
"559","M",170,68,68001,"00729566","022537916","68001016",1,1,1,1,2,1,2,2,NA
"560","M",170,68,68001,"00729566","022537916","68001016",2,1,1,1,3,1,2,2,NA
"561","M",170,68,68001,"00729566","022537916","68001016",3,3,NA,NA,NA,NA,NA,NA,NA
"562","M",170,68,68001,"00729566","022537916","68001016",4,3,NA,NA,NA,NA,NA,NA,NA
"563","M",170,68,68001,"00729620","022540413","68001016",1,1,1,1,3,NA,NA,NA,2
"564","M",170,68,68001,"00729741","022540411","68001016",1,1,1,1,3,1,2,2,NA
"565","M",170,68,68001,"00729787","022537843","68001016",1,1,2,1,3,1,2,2,NA
"566","M",170,68,68001,"00729932","022537878","68001016",1,1,1,1,2,1,2,1,NA
"567","M",170,68,68001,"00729963","022537852","68001016",1,1,2,6,5,1,2,2,NA
"568","M",170,68,68001,"00730001","022317447","68001013",1,1,1,4,2,1,2,1,NA
"569","M",170,68,68001,"00740001","022316584","68001018",1,1,1,1,3,1,2,2,NA
"570","M",170,68,68001,"00740001","022316584","68001018",2,4,NA,NA,NA,NA,NA,NA,NA
"571","M",170,68,68001,"00740001","022317631","68001013",1,1,1,1,3,1,2,2,NA
"572","M",170,68,68001,"00740001","022317631","68001013",2,1,1,1,3,1,2,2,NA
"573","M",170,68,68001,"00740001","022317631","68001013",3,4,NA,NA,NA,NA,NA,NA,NA
"574","M",170,68,68001,"00740001","022317990","68001003",1,1,1,1,2,1,2,1,NA
"575","M",170,68,68001,"00740001","022318163","68001027",1,1,1,1,3,1,2,2,NA
"576","M",170,68,68001,"00740001","022537866","68307999",1,1,1,1,3,1,2,1,NA
"577","M",170,68,68001,"00750001","022317992","68001003",1,1,1,1,2,1,2,1,NA
"578","M",170,68,68001,"00760001","022316429","68001024",1,1,1,1,4,1,2,1,NA
"579","M",170,68,68001,"00760001","022316429","68001024",2,4,NA,NA,NA,NA,NA,NA,NA
"580","M",170,68,68001,"00760001","022316429","68001024",3,4,NA,NA,NA,NA,NA,NA,NA
"581","M",170,68,68001,"00760001","022317653","68001003",1,1,1,1,2,1,2,2,NA
"582","M",170,68,68001,"00760001","022317734","68001018",1,1,1,1,2,1,2,2,NA
"583","M",170,68,68001,"00762361","022316432","68001024",1,1,1,2,3,1,2,1,NA
