"","TIPO_REG","PAIS","P_DEPTO","P_MUNIC","UC_UO","ENCUESTA","COD_VEREDA","ITER_HG","P_S15P165A","P_S15P165B","P_S15P177","P_S15P178","P_S15P179_SP1","P_S15P179A","P_S15P179_SP2","P_S15P179B","P_S15P179_SP3","P_S15P179C","P_S15P179_SP4","P_S15P180","TOT_PROD_HOGAR"
"224","N",170,68,68001,"00310001","022316633","68307999","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"225","N",170,68,68001,"00310001","022317625","68001014","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"226","N",170,68,68001,"00310001","022317625","68001014","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"227","N",170,68,68001,"00310001","022318651","68001025","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"228","N",170,68,68001,"00310001","022537951","68001007","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"229","N",170,68,68001,"00311547","022537955","68001007","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"230","N",170,68,68001,"00314218","022537953","68001007","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"231","N",170,68,68001,"00314458","022537954","68001007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"232","N",170,68,68001,"00316674","022537952","68001007","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"233","N",170,68,68001,"00320001","022316634","68307999","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"234","N",170,68,68001,"00330001","022316636","68307999","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"235","N",170,68,68001,"00330001","022317544","68001011","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"236","N",170,68,68001,"00330001","022317628","68001014","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"237","N",170,68,68001,"00330001","022317811","68001025","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"238","N",170,68,68001,"00340001","022316639","68307999","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"239","N",170,68,68001,"00340001","022316639","68307999","00102",1,2,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"240","N",170,68,68001,"00340001","022317662","68001025","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"241","N",170,68,68001,"00340001","022318634","68001003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"242","N",170,68,68001,"00350001","022303081","68307999","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"243","N",170,68,68001,"00350001","022304195","68001023","00101",1,1,1,1,1,2000,NA,NA,NA,NA,NA,2,NA
"244","N",170,68,68001,"00350001","022317664","68001025","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"245","N",170,68,68001,"00350001","022318641","68001003","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"246","N",170,68,68001,"00350001","022537958","68001007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"247","N",170,68,68001,"00352181","022304197","68001023","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"248","N",170,68,68001,"00353497","022304196","68001023","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"249","N",170,68,68001,"00360001","022303078","68307999","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"250","N",170,68,68001,"00360001","022318631","68001002","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"251","N",170,68,68001,"00360001","022318631","68001002","00102",1,2,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"252","N",170,68,68001,"00360001","022318631","68001002","00103",1,3,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"253","N",170,68,68001,"00360001","022537927","68001016","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"254","N",170,68,68001,"00360001","022537927","68001016","00201",2,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"255","N",170,68,68001,"00370001","022303077","68001001","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"256","N",170,68,68001,"00370001","022317672","68001025","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"257","N",170,68,68001,"00370001","022318038","68001013","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"258","N",170,68,68001,"00370001","022318038","68001013","00201",2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"259","N",170,68,68001,"00370001","022318636","68001002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"260","N",170,68,68001,"00380001","022317774","68001002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"261","N",170,68,68001,"00380001","022317832","68001026","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"262","N",170,68,68001,"00380001","022537804","68615062","00101",1,1,1,3,1,1980,NA,NA,NA,NA,NA,2,NA
"263","N",170,68,68001,"00380001","022537928","68001016","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"264","N",170,68,68001,"00387097","022537805","68615062","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"265","N",170,68,68001,"00390001","022305312","68001001","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"266","N",170,68,68001,"00390001","022305312","68001001","00102",1,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"267","N",170,68,68001,"00390001","022305312","68001001","00103",1,3,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"268","N",170,68,68001,"00390001","022317831","68001026","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"269","N",170,68,68001,"00390001","022537082","68001016","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"270","N",170,68,68001,"00390001","022537082","68001016","00201",2,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"271","N",170,68,68001,"00395557","022318041","68001013","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"272","N",170,68,68001,"00400000","001641568","68001009","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"273","N",170,68,68001,"00400001","022305313","68001001","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"274","N",170,68,68001,"00400001","022305313","68001001","00201",2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"275","N",170,68,68001,"00400001","022317650","68001002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"276","N",170,68,68001,"00400001","022537798","68001010","00101",1,1,1,3,1,1991,NA,NA,NA,NA,NA,2,NA
"277","N",170,68,68001,"00402128","022537801","68001010","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"278","N",170,68,68001,"00406340","022305314","68001001","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"279","N",170,68,68001,"00407868","022537799","68001010","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"280","N",170,68,68001,"00410001","022317787","68001002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"281","N",170,68,68001,"00410001","022317820","68001027","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"282","N",170,68,68001,"00410001","022537796","68001010","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"283","N",170,68,68001,"00420001","022303666","68001009","00101",1,1,2,2,1,2004,NA,NA,NA,NA,NA,2,NA
"284","N",170,68,68001,"00420001","022317753","68001015","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"285","N",170,68,68001,"00420001","022317983","68001002","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"286","N",170,68,68001,"00430001","022303074","68276008","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,1
"287","N",170,68,68001,"00430001","022303784","68001009","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"288","N",170,68,68001,"00430001","022317786","68001002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"289","N",170,68,68001,"00430001","022537795","68001010","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"290","N",170,68,68001,"00430001","022537795","68001010","00201",2,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"291","N",170,68,68001,"00440001","022305290","68276008","00101",1,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,NA
"292","N",170,68,68001,"00440001","022317649","68001003","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"293","N",170,68,68001,"00440001","022736765","68001027","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"294","N",170,68,68001,"00447099","022736767","68001027","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"295","N",170,68,68001,"00447099","022736767","68001027","00102",1,2,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"296","N",170,68,68001,"00447324","022736766","68001027","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"297","N",170,68,68001,"00447582","022305291","68276008","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"298","N",170,68,68001,"00447582","022305291","68276008","00201",2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"299","N",170,68,68001,"00448259","022736768","68001027","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"300","N",170,68,68001,"00450001","022317808","68001025","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"301","N",170,68,68001,"00450001","022317808","68001025","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"302","N",170,68,68001,"00450001","022317994","68001003","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"303","N",170,68,68001,"00460001","022304151","68276008","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"304","N",170,68,68001,"00460001","022317636","68001013","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"305","N",170,68,68001,"00460001","022317636","68001013","00201",2,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"306","N",170,68,68001,"00460001","022317636","68001013","00202",2,2,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"307","N",170,68,68001,"00460001","022317671","68001025","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"308","N",170,68,68001,"00460001","022317984","68001003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"309","N",170,68,68001,"00460001","022317984","68001003","00102",1,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"310","N",170,68,68001,"00470000","001641578","68001017","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"311","N",170,68,68001,"00470000","001641578","68001017","00201",2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"312","N",170,68,68001,"00470000","001641578","68001017","00301",3,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"313","N",170,68,68001,"00470001","022317988","68001003","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"314","N",170,68,68001,"00470001","022319246","68001025","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"315","N",170,68,68001,"00470855","022318174","68001026","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"316","N",170,68,68001,"00479278","022303682","68276008","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"317","N",170,68,68001,"00480001","022304150","68001001","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,2
"318","N",170,68,68001,"00480001","022317985","68001003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"319","N",170,68,68001,"00480001","022319238","68001024","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"320","N",170,68,68001,"00480001","022319238","68001024","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"321","N",170,68,68001,"00490001","022303782","68001023","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"322","N",170,68,68001,"00490001","022317654","68001003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"323","N",170,68,68001,"00490001","022317654","68001003","00102",1,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"324","N",170,68,68001,"00490001","022317654","68001003","00103",1,3,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"325","N",170,68,68001,"00490001","022317654","68001003","00104",1,4,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"326","N",170,68,68001,"00490001","022317654","68001003","00105",1,5,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"327","N",170,68,68001,"00490001","022317654","68001003","00106",1,6,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"328","N",170,68,68001,"00490001","022317755","68001015","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"329","N",170,68,68001,"00490001","022319251","68001025","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"330","N",170,68,68001,"00500001","022304205","68001023","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"331","N",170,68,68001,"00500001","022317754","68001015","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"332","N",170,68,68001,"00500001","022317754","68001015","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"333","N",170,68,68001,"00506721","022537794","68001007","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"334","N",170,68,68001,"00510001","022317757","68001015","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"335","N",170,68,68001,"00510001","022318629","68001002","00101",1,1,2,3,1,2007,NA,NA,NA,NA,NA,2,NA
"336","N",170,68,68001,"00520001","022304147","68001001","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"337","N",170,68,68001,"00520001","022304203","68001023","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"338","N",170,68,68001,"00520001","022305285","68001001","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"339","N",170,68,68001,"00520001","022305285","68001001","00102",1,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"340","N",170,68,68001,"00520001","022305285","68001001","00201",2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"341","N",170,68,68001,"00520001","022305285","68001001","00202",2,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"342","N",170,68,68001,"00520001","022316437","68001025","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"343","N",170,68,68001,"00520001","022317796","68001019","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"344","N",170,68,68001,"00520001","022317815","68001027","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"345","N",170,68,68001,"00522697","022304149","68001001","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"346","N",170,68,68001,"00522697","022304149","68001001","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"347","N",170,68,68001,"00525381","022305286","68001001","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"348","N",170,68,68001,"00526385","022305292","68001001","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"349","N",170,68,68001,"00526811","022304153","68001001","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"350","N",170,68,68001,"00526980","022304148","68001001","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"351","N",170,68,68001,"00526980","022304148","68001001","00102",1,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"352","N",170,68,68001,"00530001","022317773","68001002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"353","N",170,68,68001,"00530001","022318642","68001025","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"354","N",170,68,68001,"00540001","022537784","68001007","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"355","N",170,68,68001,"00550001","022317668","68001021","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"356","N",170,68,68001,"00550001","022317719","68001023","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"357","N",170,68,68001,"00550001","022318632","68820004","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"358","N",170,68,68001,"00550001","022318632","68820004","00102",1,2,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"359","N",170,68,68001,"00550001","022537999","68001027","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"360","N",170,68,68001,"00560001","022317792","68001002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"361","N",170,68,68001,"00560001","022318015","68001005","00101",1,1,2,2,NA,NA,1,1987,NA,NA,NA,1,NA
"362","N",170,68,68001,"00560001","022318015","68001005","00201",2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"363","N",170,68,68001,"00560001","022318015","68001005","00301",3,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"364","N",170,68,68001,"00560001","022537791","68001007","00101",1,1,1,2,1,2000,NA,NA,NA,NA,NA,2,1
"365","N",170,68,68001,"00570001","022317819","68001021","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"366","N",170,68,68001,"00570001","022317819","68001021","00102",1,2,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"367","N",170,68,68001,"00580001","022317814","68001027","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"368","N",170,68,68001,"00580001","022318035","68001013","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"369","N",170,68,68001,"00580001","022537792","68001007","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"370","N",170,68,68001,"00590001","022318635","68001002","00101",1,1,1,2,1,1969,NA,NA,NA,NA,NA,1,NA
"371","N",170,68,68001,"00590001","022537789","68001007","00101",1,1,2,1,1,2002,NA,NA,NA,NA,NA,2,NA
"372","N",170,68,68001,"00600001","022317659","68001003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"373","N",170,68,68001,"00600001","022317800","68001025","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"374","N",170,68,68001,"00600001","022318013","68001005","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"375","N",170,68,68001,"00610001","022317443","68001014","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"376","N",170,68,68001,"00610001","022317443","68001014","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"377","N",170,68,68001,"00610001","022317443","68001014","00301",3,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"378","N",170,68,68001,"00610001","022317775","68001002","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"379","N",170,68,68001,"00610001","022317775","68001002","00102",1,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"380","N",170,68,68001,"00610001","022537786","68001007","00101",1,1,1,3,1,1998,NA,NA,NA,NA,NA,2,NA
"381","N",170,68,68001,"00620001","022316433","68001025","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"382","N",170,68,68001,"00620001","022316596","68001023","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"383","N",170,68,68001,"00630001","022537942","68001007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"384","N",170,68,68001,"00640001","022317655","68001003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"385","N",170,68,68001,"00640001","022318162","68001027","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"386","N",170,68,68001,"00640001","022318162","68001027","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"387","N",170,68,68001,"00640001","022318162","68001027","00301",3,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"388","N",170,68,68001,"00640001","022318162","68001027","00401",4,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"389","N",170,68,68001,"00640001","022537788","68001007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"390","N",170,68,68001,"00650001","022317609","68001005","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"391","N",170,68,68001,"00660001","022317656","68001020","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"392","N",170,68,68001,"00660001","022317821","68001027","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"393","N",170,68,68001,"00660001","022537822","68001013","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"394","N",170,68,68001,"00660001","022537945","68001007","00101",1,1,1,1,1,2002,NA,NA,NA,NA,NA,2,NA
"395","N",170,68,68001,"00662063","022537850","68001013","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"396","N",170,68,68001,"00662063","022537850","68001013","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"397","N",170,68,68001,"00670001","022316590","68001018","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"398","N",170,68,68001,"00670001","022317790","68001002","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"399","N",170,68,68001,"00680001","022317783","68001002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"400","N",170,68,68001,"00680001","022317822","68001027","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"401","N",170,68,68001,"00690001","022316586","68001018","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"402","N",170,68,68001,"00690001","022317781","68001002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"403","N",170,68,68001,"00690001","022317829","68001027","00201",2,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"404","N",170,68,68001,"00690001","022319237","68001024","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"405","N",170,68,68001,"00700001","022317736","68001018","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"406","N",170,68,68001,"00704610","022317460","68001013","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"407","N",170,68,68001,"00705013","022317451","68001013","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"408","N",170,68,68001,"00706049","022317450","68001013","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"409","N",170,68,68001,"00709210","022317459","68001013","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,2
"410","N",170,68,68001,"00710001","022317816","68001027","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"411","N",170,68,68001,"00710001","022319252","68001025","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"412","N",170,68,68001,"00720001","022318897","68001016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"413","N",170,68,68001,"00720001","022318897","68001016","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"414","N",170,68,68001,"00720001","022318897","68001016","00202",2,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"415","N",170,68,68001,"00720001","022537083","68001016","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"416","N",170,68,68001,"00720001","022537398","68001007","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"417","N",170,68,68001,"00720001","022537831","68001016","00101",1,1,1,2,NA,NA,NA,NA,1,1990,NA,2,NA
"418","N",170,68,68001,"00720001","022537859","68001016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"419","N",170,68,68001,"00720001","022537859","68001016","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"420","N",170,68,68001,"00720001","022537859","68001016","00301",3,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"421","N",170,68,68001,"00720001","022537906","68001016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"422","N",170,68,68001,"00720001","022537929","68001016","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"423","N",170,68,68001,"00720201","022318899","68001016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"424","N",170,68,68001,"00720293","022540415","68001016","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"425","N",170,68,68001,"00720587","022537100","68001016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"426","N",170,68,68001,"00720642","022537908","68001016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"427","N",170,68,68001,"00720753","022537099","68001016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"428","N",170,68,68001,"00720922","022537931","68001016","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"429","N",170,68,68001,"00720970","022537846","68001016","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"430","N",170,68,68001,"00720970","022537846","68001016","00102",1,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"431","N",170,68,68001,"00721066","022537847","68001016","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"432","N",170,68,68001,"00721251","022537933","68001016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"433","N",170,68,68001,"00721260","022537092","68001016","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"434","N",170,68,68001,"00721743","022537909","68001016","00101",1,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,NA
"435","N",170,68,68001,"00721987","022537094","68001016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"436","N",170,68,68001,"00722220","022540417","68001016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"437","N",170,68,68001,"00722220","022540417","68001016","00102",1,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"438","N",170,68,68001,"00722408","022537093","68001016","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"439","N",170,68,68001,"00722465","022537096","68001016","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"440","N",170,68,68001,"00722514","022537853","68001016","00101",1,1,1,3,NA,NA,NA,NA,1,2004,NA,2,NA
"441","N",170,68,68001,"00722514","022537853","68001016","00102",1,2,1,3,NA,NA,NA,NA,1,2004,NA,2,NA
"442","N",170,68,68001,"00722693","022537088","68001016","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"443","N",170,68,68001,"00722714","022537845","68001016","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"444","N",170,68,68001,"00722753","022537932","68001016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"445","N",170,68,68001,"00723000","022537882","68001016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"446","N",170,68,68001,"00723093","022540412","68001016","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
